name,age,season,tournament,club,apps,mins,shots (off target),shots (on target),shots (blocked),goals,outside_of_box_goals,unsuccessful_dribbles,successful_dribbles,unsuccesful_touches,dispossessed,aerial_won,aerial_lost,total_passes,accurate_long_pass,inaccurate_long_pass,accurate_short_pass,inaccurate_short_pass,accurate_crosses,inaccurate_crosses,long_key_pass,short_key_pass,assists
Wout Weghorst,25.0,2017,UEL,AZAlkmaar,8.0,400.0,0.5,0.4,0.1,0.1,undefined,0.3,undefined,1.0,1.4,1.1,1.4,16.5,0.3,0.3,12.3,3.8,16.5,0.3,undefined,0.5,undefined
Wout Weghorst,24.0,2016,NE,Heracles,37.0,3122.0,0.7,0.9,0.5,0.4,undefined,0.1,0.1,2.5,1.5,2.6,2.7,21.5,0.3,0.4,14.5,6.3,21.5,0.3,undefined,1.0,undefined
Wout Weghorst,23.0,2015,NE,Heracles,31.0,2431.0,0.7,0.6,0.1,0.3,undefined,0.1,0.2,2.0,1.8,3.3,3.3,25.2,0.4,0.3,16.6,7.9,25.2,0.4,undefined,1.3,0.2
Tommy Oar,24.0,2016,EC,Ipswich,6.0,117.0,undefined,undefined,0.2,undefined,undefined,undefined,undefined,0.7,undefined,undefined,0.2,8.2,0.7,1.5,2.8,3.2,8.2,0.7,0.3,0.2,undefined
Tommy Oar,23.0,2015,NE,FCUtrecht,18.0,1480.0,0.4,0.4,0.2,undefined,undefined,1.8,1.1,1.8,2.6,0.1,0.2,17.6,1.2,0.8,12.1,3.6,17.6,1.2,1.4,1.8,0.4
Tommy Oar,22.0,2014,NE,FCUtrecht,31.0,2510.0,0.3,0.3,0.3,undefined,undefined,1.8,1.6,1.0,1.3,0.1,0.2,16.9,0.9,0.7,11.5,3.8,16.9,0.9,0.8,0.6,0.2
Tommy Oar,22.0,2014,WC,Australia,3.0,208.0,0.7,undefined,undefined,undefined,undefined,2.0,1.0,2.3,1.7,undefined,undefined,13.0,0.7,0.3,5.7,6.3,13.0,0.7,0.3,0.7,undefined
Wilson Eduardo,28.0,2020,PLN,Braga,18.0,698.0,0.6,0.8,0.2,0.2,0.1,0.3,0.5,0.9,0.6,0.5,0.7,13.2,0.7,0.7,8.8,3.0,13.2,0.7,0.1,0.5,undefined
Wilson Eduardo,28.0,2020,UEL,Braga,3.0,79.0,undefined,2.0,undefined,0.7,undefined,undefined,undefined,0.7,0.3,0.7,1.0,7.0,undefined,undefined,5.0,2.0,7.0,undefined,undefined,1.0,undefined
Wilson Eduardo,27.0,2019,ACoN,Angola,3.0,118.0,1.3,undefined,undefined,undefined,undefined,undefined,0.3,1.7,1.0,0.7,undefined,7.0,0.3,1.0,4.0,1.7,7.0,0.3,0.3,0.7,undefined
Wilson Eduardo,27.0,2019,PLN,Braga,32.0,2144.0,0.7,1.0,0.3,0.4,undefined,0.3,0.5,0.9,1.0,1.2,1.5,18.2,1.0,1.0,12.1,4.1,18.2,1.0,0.5,0.6,0.1
Wilson Eduardo,26.0,2018,PLN,Braga,16.0,1174.0,1.3,1.1,0.2,0.4,0.2,0.6,0.4,1.5,1.4,1.1,1.6,13.7,0.3,0.4,9.3,3.7,13.7,0.3,0.1,0.5,0.1
Wilson Eduardo,26.0,2018,UEL,Braga,2.0,119.0,1.0,0.5,0.5,undefined,undefined,0.5,1.0,2.5,0.5,undefined,0.5,11.0,1.0,undefined,7.5,2.5,11.0,1.0,undefined,1.5,0.5
Wilson Eduardo,25.0,2017,PLN,Braga,18.0,1315.0,1.0,0.7,0.3,0.3,0.1,0.8,0.6,1.6,1.2,1.2,1.1,21.8,0.7,1.8,13.8,5.5,21.8,0.7,0.6,1.3,0.4
Wilson Eduardo,25.0,2017,UEL,Braga,6.0,444.0,0.7,1.0,0.2,0.2,undefined,0.3,0.8,2.2,1.0,0.7,0.8,19.7,1.2,0.8,13.8,3.8,19.7,1.2,0.5,0.8,0.3
Wilson Eduardo,24.0,2016,UEL,Braga,10.0,410.0,0.5,0.5,0.2,0.2,undefined,0.2,0.2,0.8,0.6,0.5,1.6,10.1,0.3,1.2,7.1,1.5,10.1,0.3,undefined,0.2,undefined
Wilson Eduardo,23.0,2015,UEL,DinamoZagreb,3.0,226.0,2.0,1.3,0.7,undefined,undefined,0.3,2.0,1.0,0.7,1.7,2.7,27.7,2.0,2.0,19.3,4.3,27.7,2.0,0.3,0.3,0.3
Wilson Eduardo,23.0,2015,NE,ADODenHaag,14.0,826.0,1.1,0.6,0.3,0.1,0.1,0.3,1.1,1.4,1.1,0.9,1.2,19.4,1.1,1.4,12.9,4.0,19.4,1.1,undefined,0.7,0.1
Wilson Eduardo,21.0,2013,UEL,Academica,6.0,531.0,1.0,1.2,0.7,0.5,undefined,1.7,0.5,1.3,2.3,1.8,1.5,23.2,1.8,1.3,15.0,5.0,23.2,1.8,0.2,0.7,undefined
Mitchell te Vrede,25.0,2019,NE,NACBreda,30.0,2522.0,1.3,1.0,0.6,0.3,undefined,0.2,0.3,2.5,1.5,5.1,4.5,21.5,0.2,0.2,14.7,6.4,21.5,0.2,0.1,0.5,undefined
Mitchell te Vrede,24.0,2018,NE,NACBreda,11.0,625.0,0.4,0.9,0.7,0.3,0.1,0.3,0.3,1.7,0.8,3.0,2.5,13.7,0.1,0.2,9.5,3.9,13.7,0.1,undefined,0.5,0.1
Mitchell te Vrede,22.0,2016,NE,SCHeerenveen,28.0,1788.0,0.5,1.0,0.6,0.4,undefined,0.3,0.3,2.1,1.5,3.3,2.7,18.4,0.2,0.3,11.4,6.4,18.4,0.2,undefined,0.5,undefined
Mitchell te Vrede,21.0,2015,UEL,Feyenoord,3.0,51.0,0.3,0.3,undefined,undefined,undefined,undefined,0.3,0.7,undefined,1.3,0.3,5.7,undefined,undefined,2.7,3.0,5.7,undefined,undefined,undefined,undefined
Mitchell te Vrede,21.0,2015,NE,Feyenoord,20.0,808.0,1.3,1.2,0.1,0.4,undefined,undefined,0.1,1.1,1.1,2.1,2.7,10.0,0.1,0.1,6.3,3.5,10.0,0.1,undefined,0.4,undefined
Mitchell te Vrede,20.0,2014,NE,Feyenoord,14.0,517.0,0.7,0.9,0.4,0.3,undefined,0.4,0.1,0.9,0.9,2.4,1.6,12.2,0.1,undefined,8.4,3.8,12.2,0.1,undefined,0.3,undefined
Albert Rusnák,27.0,2021,UMLS,RealSaltLake,2.0,180.0,1.0,undefined,0.5,undefined,undefined,0.5,undefined,1.0,1.5,0.5,undefined,31.5,1.5,1.0,25.5,3.5,31.5,1.5,0.5,0.5,undefined
Albert Rusnák,28.0,2022,WC,Slovakia,2.0,78.0,undefined,0.5,undefined,undefined,undefined,undefined,undefined,0.5,undefined,undefined,0.5,20.0,1.0,1.0,14.0,4.0,20.0,1.0,undefined,0.5,undefined
Albert Rusnák,27.0,2021,UNL,Slovakia,4.0,188.0,undefined,0.3,0.3,undefined,undefined,1.0,0.3,0.8,1.0,0.5,0.5,18.5,1.0,0.5,15.3,1.8,18.5,1.0,undefined,0.5,undefined
Albert Rusnák,26.0,2020,UMLS,RealSaltLake,17.0,1382.0,0.5,0.5,0.9,0.2,undefined,0.6,0.9,1.1,1.1,0.3,0.6,34.7,2.0,0.9,28.3,3.5,34.7,2.0,1.1,1.0,0.1
Albert Rusnák,25.0,2019,UMLS,RealSaltLake,31.0,2637.0,0.8,1.0,0.7,0.3,0.1,0.6,1.1,1.2,0.5,0.2,0.9,40.3,3.6,1.1,31.8,3.7,40.3,3.6,0.7,1.7,0.1
Albert Rusnák,25.0,2019,UNL,Slovakia,5.0,344.0,0.6,0.2,undefined,0.2,0.2,0.4,0.8,1.8,0.4,0.4,1.0,23.4,1.6,0.8,18.4,2.6,23.4,1.6,undefined,0.4,0.4
Albert Rusnák,24.0,2018,UMLS,RealSaltLake,33.0,2774.0,0.7,0.9,0.6,0.3,0.1,0.5,1.0,1.5,1.0,0.1,0.6,39.6,3.1,1.5,31.1,3.9,39.6,3.1,0.8,1.5,0.2
Albert Rusnák,23.0,2017,UMLS,RealSaltLake,30.0,2580.0,0.9,1.0,0.9,0.2,0.1,0.6,1.0,1.7,0.9,0.1,0.7,39.5,3.4,1.6,30.1,4.4,39.5,3.4,1.1,2.2,0.4
Albert Rusnák,23.0,2017,NE,FCGroningen,13.0,851.0,0.8,0.5,0.4,0.1,undefined,0.9,0.5,0.4,1.0,0.1,0.8,28.3,0.8,0.6,23.1,3.8,28.3,0.8,0.2,1.2,undefined
Albert Rusnák,22.0,2016,UEL,FCGroningen,6.0,462.0,0.3,0.8,0.5,undefined,undefined,1.2,1.2,0.3,1.5,undefined,0.8,28.8,2.8,0.8,21.7,3.5,28.8,2.8,0.3,1.0,undefined
Albert Rusnák,22.0,2016,NE,FCGroningen,32.0,2452.0,0.7,0.6,0.4,0.2,0.1,0.9,1.0,0.8,1.0,0.2,0.3,31.8,1.5,1.3,24.6,4.5,31.8,1.5,0.3,1.1,undefined
Albert Rusnák,21.0,2015,NE,FCGroningen,16.0,1228.0,0.6,0.6,0.3,0.2,0.1,1.1,1.2,0.9,1.3,0.1,0.4,31.1,2.0,1.3,23.6,4.1,31.1,2.0,0.4,1.3,0.3
Albert Rusnák,21.0,2015,NE,Cambuur,17.0,1477.0,0.5,0.9,0.3,0.2,0.1,1.1,1.2,1.1,2.0,undefined,0.5,38.7,3.4,1.6,28.4,5.4,38.7,3.4,1.2,1.1,0.1
Albert Rusnák,20.0,2014,EC,Birmingham,3.0,226.0,undefined,0.3,0.3,undefined,undefined,0.3,0.7,2.0,2.0,0.3,1.0,18.3,0.3,0.3,16.0,1.7,18.3,0.3,0.7,0.3,undefined
Lucas Andersen,26.0,2021,UNL,Denmark,2.0,28.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1.0,undefined,undefined,0.5,7.0,undefined,undefined,5.5,1.5,7.0,undefined,undefined,1.0,undefined
Lucas Andersen,21.0,2016,NE,WillemII,30.0,2265.0,0.4,0.5,0.2,0.2,undefined,1.0,1.6,1.9,1.9,0.2,0.6,24.3,0.7,0.8,18.1,4.6,24.3,0.7,0.2,1.4,0.1
Lucas Andersen,20.0,2015,UCL,Ajax,6.0,484.0,0.3,0.2,0.2,0.2,undefined,1.5,1.8,1.3,1.2,0.2,0.3,38.7,0.5,0.2,31.8,6.2,38.7,0.5,undefined,0.8,undefined
Lucas Andersen,20.0,2015,UEL,Ajax,1.0,11.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1.0,undefined,undefined,1.0,undefined,undefined,1.0,undefined,1.0,undefined,undefined,undefined,undefined
Lucas Andersen,20.0,2015,NE,Ajax,27.0,1627.0,0.2,0.3,0.2,0.1,undefined,1.1,1.7,1.6,2.1,0.4,0.7,27.5,0.4,0.2,22.5,4.4,27.5,0.4,undefined,1.2,0.1
Lucas Andersen,19.0,2014,UCL,Ajax,2.0,116.0,undefined,undefined,undefined,undefined,undefined,0.5,undefined,1.0,2.0,undefined,0.5,22.5,1.0,undefined,16.5,5.0,22.5,1.0,undefined,1.0,undefined
Lucas Andersen,19.0,2014,UEL,Ajax,2.0,21.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1.5,undefined,undefined,undefined,10.5,0.5,undefined,6.5,3.5,10.5,0.5,undefined,undefined,undefined
Lucas Andersen,19.0,2014,NE,Ajax,9.0,406.0,0.1,0.1,undefined,undefined,undefined,0.6,0.3,2.0,0.7,0.7,0.8,21.9,0.6,0.1,17.7,3.6,21.9,0.6,0.1,1.2,undefined
Ricardo Kishna,32.0,2021,NE,ADODenHaag,16.0,899.0,0.4,0.1,0.1,undefined,undefined,1.3,1.3,2.2,1.1,0.9,0.6,15.5,0.3,0.9,10.7,3.7,15.5,0.3,0.2,0.8,undefined
Ricardo Kishna,29.0,2018,NE,ADODenHaag,2.0,38.0,undefined,undefined,undefined,undefined,undefined,undefined,1.0,1.0,1.0,1.0,1.0,8.5,undefined,undefined,7.0,1.5,8.5,undefined,undefined,1.0,0.5
Ricardo Kishna,28.0,2017,ISA,Lazio,5.0,157.0,0.2,undefined,0.2,undefined,undefined,0.8,0.4,1.2,0.6,0.6,0.8,9.6,0.2,0.2,6.6,2.6,9.6,0.2,undefined,0.6,undefined
Ricardo Kishna,28.0,2017,FL1,Lille,11.0,503.0,0.4,0.2,undefined,undefined,undefined,0.3,1.3,1.5,0.9,0.1,0.6,14.9,0.4,0.9,10.4,3.3,14.9,0.4,0.5,0.5,undefined
Ricardo Kishna,27.0,2016,ISA,Lazio,11.0,560.0,0.5,0.2,0.2,0.2,undefined,0.5,0.7,1.4,1.0,0.2,0.6,16.2,0.3,1.1,11.2,3.6,16.2,0.3,0.4,0.8,undefined
Ricardo Kishna,27.0,2016,UEL,Lazio,3.0,248.0,0.3,0.3,0.7,undefined,undefined,1.7,2.0,2.0,2.7,0.3,1.3,29.3,0.7,undefined,23.3,5.3,29.3,0.7,undefined,2.3,1.0
Ricardo Kishna,26.0,2015,UCL,Ajax,4.0,242.0,undefined,0.3,undefined,undefined,undefined,2.8,3.8,2.0,1.3,0.5,0.8,28.8,1.0,undefined,21.3,6.5,28.8,1.0,1.0,1.5,0.5
Ricardo Kishna,26.0,2015,UEL,Ajax,4.0,261.0,0.3,0.3,0.8,undefined,undefined,1.5,1.0,1.8,2.3,0.5,0.8,17.3,0.3,0.8,11.5,4.8,17.3,0.3,undefined,2.3,0.5
Ricardo Kishna,26.0,2015,NE,Ajax,26.0,1472.0,0.4,0.8,0.2,0.2,undefined,2.0,1.2,1.7,1.5,0.4,0.9,16.9,0.4,0.4,12.4,3.7,16.9,0.4,0.3,1.0,0.2
Ricardo Kishna,25.0,2014,UEL,Ajax,1.0,31.0,undefined,undefined,undefined,undefined,undefined,1.0,1.0,2.0,2.0,1.0,2.0,8.0,1.0,undefined,5.0,2.0,8.0,1.0,undefined,undefined,undefined
Ricardo Kishna,25.0,2014,NE,Ajax,8.0,391.0,0.3,0.8,0.1,0.1,undefined,1.5,1.6,0.9,1.8,0.4,0.8,14.0,0.6,0.6,9.5,3.3,14.0,0.6,0.4,0.4,0.3
Tom van Weert,24.0,2019,NE,FCGroningen,2.0,162.0,0.5,2.0,undefined,undefined,undefined,0.5,undefined,3.5,0.5,7.5,4.0,22.0,undefined,0.5,14.5,7.0,22.0,undefined,undefined,1.5,0.5
Tom van Weert,23.0,2018,NE,FCGroningen,31.0,2153.0,0.9,0.7,0.2,0.4,undefined,0.6,0.3,1.8,0.9,2.7,3.5,16.1,0.4,0.4,10.0,5.4,16.1,0.4,undefined,0.6,undefined
Tom van Weert,22.0,2017,NE,FCGroningen,17.0,1089.0,1.1,1.1,0.4,0.3,undefined,0.4,0.2,1.1,0.8,1.5,2.7,16.0,0.2,0.4,9.8,5.7,16.0,0.2,undefined,0.5,0.1
Tom van Weert,21.0,2016,NE,Excelsior,32.0,2740.0,0.9,0.9,0.5,0.3,0.1,0.6,0.6,2.5,1.4,2.2,2.9,19.7,0.7,0.2,13.3,5.5,19.7,0.7,undefined,0.8,0.1
Tom van Weert,20.0,2015,NE,Excelsior,32.0,2643.0,1.2,1.1,0.4,0.4,undefined,0.9,0.3,1.7,1.8,2.8,3.3,20.7,0.7,0.2,13.4,6.3,20.7,0.7,undefined,0.9,0.1
Jesper Drost,26.0,2021,NE,PECZwolle,22.0,1161.0,0.3,0.2,undefined,0.1,undefined,0.5,0.8,2.1,1.2,0.4,0.9,13.7,0.4,0.8,9.4,3.2,13.7,0.4,undefined,0.4,0.1
Jesper Drost,24.0,2019,NE,FCGroningen,2.0,104.0,1.0,undefined,0.5,undefined,undefined,0.5,undefined,undefined,1.0,1.5,1.5,13.0,0.5,1.5,6.0,5.0,13.0,0.5,undefined,undefined,undefined
Jesper Drost,24.0,2019,NE,Heracles,22.0,1156.0,0.3,0.2,0.1,0.1,undefined,0.6,0.4,1.6,1.0,0.5,1.5,14.2,0.5,0.5,9.6,3.6,14.2,0.5,undefined,0.6,undefined
Jesper Drost,23.0,2018,NE,FCGroningen,30.0,1823.0,0.4,0.4,0.2,0.1,undefined,0.3,0.3,1.7,0.9,0.6,0.9,18.4,0.6,0.8,12.5,4.4,18.4,0.6,undefined,0.7,0.2
Jesper Drost,22.0,2017,NE,FCGroningen,19.0,1093.0,0.6,0.4,0.2,0.1,undefined,0.3,0.6,1.5,1.2,0.5,1.3,17.2,0.6,0.3,12.0,4.3,17.2,0.6,0.2,0.4,0.1
Jesper Drost,21.0,2016,UEL,FCGroningen,3.0,38.0,undefined,undefined,0.3,undefined,undefined,undefined,undefined,undefined,0.3,undefined,0.3,3.3,undefined,undefined,1.7,1.7,3.3,undefined,undefined,0.3,undefined
Jesper Drost,21.0,2016,NE,FCGroningen,31.0,2229.0,0.5,0.3,0.2,undefined,undefined,0.6,0.5,1.3,1.3,0.4,1.4,23.5,0.7,1.0,17.2,4.5,23.5,0.7,0.1,0.8,0.1
Jesper Drost,20.0,2015,NE,PECZwolle,35.0,3019.0,0.7,0.7,0.2,0.2,0.1,1.2,0.8,1.8,1.7,0.6,1.4,29.2,1.2,0.7,21.8,5.5,29.2,1.2,0.1,1.3,0.2
Jesper Drost,19.0,2014,NE,PECZwolle,24.0,1946.0,0.4,0.4,0.4,0.1,undefined,1.0,0.7,1.7,1.5,0.4,0.8,27.0,1.0,0.6,19.6,5.8,27.0,1.0,undefined,1.2,0.2
Muamer Tankovic,26.0,2021,UEL,AEKAthens,5.0,244.0,0.6,0.8,0.4,0.4,undefined,0.6,0.4,2.2,0.2,undefined,1.2,15.6,1.2,0.4,11.4,2.6,15.6,1.2,0.4,1.0,0.2
Muamer Tankovic,22.0,2017,SA,Hammarby,12.0,849.0,0.9,0.6,0.4,0.1,undefined,0.3,0.3,2.5,1.6,0.5,1.6,23.8,0.7,0.3,18.7,4.2,23.8,0.7,0.1,1.5,0.1
Muamer Tankovic,22.0,2017,NE,AZAlkmaar,13.0,678.0,0.7,0.3,0.4,0.2,undefined,0.4,1.0,1.4,0.8,0.1,0.3,17.3,0.7,0.3,14.8,1.5,17.3,0.7,0.3,0.7,0.2
Muamer Tankovic,22.0,2017,UEL,AZAlkmaar,3.0,213.0,1.0,0.7,0.7,0.3,0.3,0.3,undefined,1.0,2.7,undefined,1.0,27.3,1.0,0.3,20.7,5.3,27.3,1.0,undefined,2.3,0.3
Muamer Tankovic,21.0,2016,UEL,AZAlkmaar,5.0,155.0,0.4,0.4,undefined,undefined,undefined,0.4,undefined,0.4,0.4,0.4,0.4,12.2,undefined,undefined,10.2,2.0,12.2,undefined,undefined,0.6,0.4
Muamer Tankovic,21.0,2016,NE,AZAlkmaar,19.0,690.0,0.3,0.7,0.1,0.2,0.1,0.6,0.6,0.9,0.6,0.3,0.6,14.3,0.6,0.2,10.6,2.8,14.3,0.6,undefined,0.6,0.1
Muamer Tankovic,20.0,2015,NE,AZAlkmaar,26.0,1657.0,0.8,0.9,0.3,0.2,undefined,1.3,0.8,2.2,1.0,0.2,1.1,21.5,0.7,0.5,16.5,3.8,21.5,0.7,0.1,1.5,0.2
Muamer Tankovic,19.0,2014,EPL,Fulham,3.0,60.0,0.3,undefined,undefined,undefined,undefined,0.3,undefined,0.7,1.3,0.7,1.0,4.3,0.3,undefined,3.0,1.0,4.3,0.3,undefined,0.3,undefined
Fernando Lewis,27.0,2020,NE,WillemII,3.0,270.0,undefined,0.3,0.3,undefined,undefined,1.0,undefined,1.7,0.3,2.3,2.0,40.0,2.7,2.7,28.7,6.0,40.0,2.7,undefined,0.3,0.3
Fernando Lewis,26.0,2019,NE,WillemII,26.0,2319.0,0.2,0.1,0.1,0.1,undefined,0.4,0.7,1.1,0.8,2.3,1.2,39.0,2.5,4.0,27.4,5.1,39.0,2.5,0.1,0.3,undefined
Fernando Lewis,25.0,2018,NE,WillemII,27.0,1892.0,0.3,0.1,0.1,undefined,undefined,0.4,0.3,1.0,0.5,1.9,1.8,26.1,1.8,3.1,16.7,4.5,26.1,1.8,0.1,0.7,0.1
Fernando Lewis,24.0,2017,NE,AZAlkmaar,2.0,135.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1.0,0.5,undefined,0.5,31.0,2.5,1.0,24.0,3.5,31.0,2.5,undefined,undefined,undefined
Fernando Lewis,24.0,2017,UEL,AZAlkmaar,1.0,90.0,undefined,undefined,undefined,undefined,undefined,undefined,1.0,1.0,1.0,undefined,undefined,30.0,2.0,2.0,19.0,7.0,30.0,2.0,undefined,undefined,undefined
Fernando Lewis,23.0,2016,NE,AZAlkmaar,1.0,86.0,2.0,1.0,undefined,undefined,undefined,undefined,3.0,undefined,undefined,undefined,2.0,30.0,2.0,3.0,23.0,2.0,30.0,2.0,1.0,2.0,undefined
Fernando Lewis,22.0,2015,NE,FCDordrecht,7.0,533.0,0.3,0.1,0.4,undefined,undefined,0.6,undefined,0.9,0.9,0.3,2.4,20.6,0.9,1.3,14.6,3.9,20.6,0.9,undefined,0.4,undefined
Fernando Lewis,22.0,2015,NE,GoAheadEagles,17.0,983.0,0.5,0.4,0.1,0.1,0.1,0.3,0.1,1.4,0.9,1.6,2.2,17.5,0.6,0.7,12.0,4.2,17.5,0.6,undefined,0.6,0.1
Fernando Lewis,21.0,2014,UEL,AZAlkmaar,2.0,71.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1.0,1.5,undefined,1.5,10.5,undefined,0.5,7.0,3.0,10.5,undefined,undefined,0.5,undefined
Fernando Lewis,21.0,2014,NE,AZAlkmaar,5.0,65.0,0.4,0.2,0.2,undefined,undefined,0.2,undefined,0.6,undefined,1.2,undefined,4.8,undefined,undefined,3.2,1.6,4.8,undefined,undefined,undefined,undefined
Tomas Necid,27.0,2020,NE,ADODenHaag,21.0,1254.0,0.6,1.0,0.4,0.3,undefined,0.3,0.2,2.1,0.9,2.7,2.9,12.1,0.2,0.1,7.6,4.2,12.1,0.2,undefined,0.3,undefined
Tomas Necid,26.0,2019,TS,Bursaspor,2.0,62.0,1.0,undefined,undefined,undefined,undefined,undefined,undefined,1.0,0.5,2.0,0.5,7.0,undefined,undefined,4.0,3.0,7.0,undefined,undefined,0.5,undefined
Tomas Necid,26.0,2019,NE,ADODenHaag,26.0,1555.0,0.4,0.6,0.4,0.3,undefined,0.4,0.3,1.9,1.0,2.5,3.3,11.2,0.3,0.1,6.8,4.0,11.2,0.3,undefined,0.4,0.1
Tomas Necid,25.0,2018,UEL,RepublicSlaviaPrague,6.0,486.0,1.5,0.8,0.5,0.3,undefined,1.2,0.5,2.2,1.7,4.8,5.3,20.2,0.3,0.3,12.7,6.8,20.2,0.3,undefined,0.5,undefined
Tomas Necid,24.0,2017,TS,Bursaspor,6.0,189.0,0.3,undefined,0.2,undefined,undefined,0.2,undefined,0.3,1.2,0.7,1.2,6.0,undefined,undefined,4.8,1.2,6.0,undefined,undefined,0.2,undefined
Tomas Necid,24.0,2017,UEL,LegiaWarszawa,2.0,75.0,1.5,0.5,0.5,undefined,undefined,undefined,undefined,2.0,1.0,2.0,1.5,7.5,undefined,undefined,6.0,1.5,7.5,undefined,undefined,undefined,undefined
Tomas Necid,23.0,2016,TS,Bursaspor,28.0,2013.0,0.5,0.8,0.2,0.4,undefined,0.3,0.1,1.9,1.3,2.5,3.0,17.4,0.1,0.3,11.3,5.6,17.4,0.1,undefined,0.5,undefined
Tomas Necid,22.0,2015,NE,PECZwolle,26.0,1908.0,0.8,1.5,0.7,0.5,undefined,0.6,0.3,2.0,1.8,2.2,2.7,18.9,0.4,0.3,13.0,5.2,18.9,0.4,undefined,0.6,0.1
Tomas Necid,23.0,2016,UEC,RepublicCzechRepublic,3.0,169.0,0.3,1.0,undefined,0.3,undefined,0.3,0.7,1.7,undefined,1.7,2.3,13.7,undefined,0.7,6.0,7.0,13.7,undefined,undefined,0.3,undefined
Tomas Necid,21.0,2014,UEL,PAOKThessalonikiFC,2.0,27.0,undefined,0.5,0.5,undefined,undefined,0.5,0.5,1.0,undefined,undefined,2.0,3.0,0.5,undefined,2.5,undefined,3.0,0.5,undefined,0.5,undefined
Tomas Necid,19.0,2012,UCL,CSKAMoscow,2.0,17.0,undefined,0.5,undefined,undefined,undefined,undefined,0.5,undefined,0.5,undefined,0.5,3.5,undefined,undefined,2.0,1.5,3.5,undefined,undefined,undefined,undefined
Tomas Necid,17.0,2010,UCL,CSKAMoscow,10.0,752.0,0.9,1.1,0.1,0.2,undefined,1.1,0.3,undefined,3.5,0.6,1.6,17.3,0.1,0.1,11.7,5.4,17.3,0.1,0.1,0.9,0.4
Terell Ondaan,26.0,2019,NE,PECZwolle,1.0,3.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1.0,undefined,1.0,1.0,4.0,undefined,undefined,2.0,2.0,4.0,undefined,undefined,undefined,undefined
Terell Ondaan,25.0,2018,NE,PECZwolle,28.0,997.0,0.6,0.3,0.1,undefined,undefined,0.3,0.4,1.3,0.8,0.6,1.6,7.8,0.1,0.3,5.5,2.0,7.8,0.1,undefined,0.3,undefined
Terell Ondaan,24.0,2017,NE,Excelsior,25.0,854.0,0.4,0.2,0.3,undefined,undefined,0.3,0.5,1.2,1.4,0.9,1.4,8.1,0.3,undefined,5.4,2.4,8.1,0.3,0.1,0.3,undefined
Terell Ondaan,23.0,2016,NE,WillemII,11.0,619.0,0.5,0.5,0.2,0.1,undefined,1.7,0.9,2.1,2.3,1.5,2.3,13.5,0.5,0.6,9.3,3.1,13.5,0.5,0.3,0.5,undefined
Terell Ondaan,22.0,2015,NE,WillemII,33.0,1799.0,0.7,0.5,0.4,0.1,undefined,1.4,1.2,2.4,2.1,2.0,2.6,13.5,0.4,0.7,8.5,3.9,13.5,0.4,0.1,0.8,0.2
Bruno Andrade,27.0,2017,NE,WillemII,9.0,377.0,0.4,0.4,0.1,undefined,undefined,0.7,0.9,1.1,1.1,0.1,0.3,8.2,0.3,0.8,6.6,0.6,8.2,0.3,undefined,0.4,0.2
Bruno Andrade,26.0,2016,NE,WillemII,11.0,531.0,0.6,0.1,0.5,0.1,undefined,0.6,0.6,1.6,2.0,0.1,0.3,11.2,0.1,0.2,9.7,1.2,11.2,0.1,0.1,1.2,0.2
Bruno Andrade,25.0,2015,NE,WillemII,27.0,1618.0,0.6,0.8,0.6,0.1,undefined,0.8,0.9,2.3,2.0,0.4,1.0,15.4,0.5,0.3,11.4,3.1,15.4,0.5,0.2,0.9,0.2
Jordan Botaka,27.0,2021,BJL,Gent,8.0,386.0,0.3,0.1,undefined,undefined,undefined,0.8,1.0,0.9,0.6,0.4,0.9,25.8,0.4,0.9,19.9,4.6,25.8,0.4,undefined,0.6,undefined
Jordan Botaka,27.0,2021,BJL,SportingCharleroi,10.0,689.0,0.2,0.3,0.3,undefined,undefined,1.2,2.3,1.5,1.8,0.6,0.2,36.9,1.7,1.9,26.7,6.6,36.9,1.7,0.1,0.6,0.1
Jordan Botaka,27.0,2021,UEL,Gent,5.0,213.0,0.4,undefined,undefined,undefined,undefined,0.6,0.4,1.0,0.4,0.6,0.4,20.8,0.6,0.2,15.8,4.2,20.8,0.6,undefined,1.0,0.2
Jordan Botaka,22.0,2016,EC,Leeds,13.0,480.0,0.5,0.1,0.5,undefined,undefined,0.4,0.7,1.1,1.2,0.4,1.2,14.1,0.1,0.5,11.2,2.4,14.1,0.1,0.1,0.8,0.1
Jordan Botaka,22.0,2016,NE,Excelsior,4.0,178.0,1.0,0.5,undefined,undefined,undefined,0.5,0.8,2.3,1.3,1.5,0.3,14.0,0.5,0.3,10.8,2.5,14.0,0.5,undefined,0.8,undefined
Jordan Botaka,21.0,2015,NE,Excelsior,33.0,2445.0,0.6,0.2,0.3,undefined,undefined,1.7,1.9,1.9,2.7,1.6,2.0,23.2,0.6,0.6,15.9,6.1,23.2,0.6,0.1,1.0,0.2
